Town,State,Zip,Total_Runs,Last_Run_Date,Min_Price,Max_Price,Average_Price,Latest_Median_Sale,Latest_Median_List,Latest_PPSF,Latest_Homes_Sold,Latest_Inventory,Data_Source,Tax_Rate_Per_1000,Tax_Data_Source,Estimated_Annual_Tax,Estimated_Monthly_Tax,Min_Monthly_Price,Max_Monthly_Price,Avg_Monthly_Price,Months_Of_Data,Price_Trend
Hopedale,MA,01747,1,2026-03-01,680000.0,680000.0,680000.0,680000.0,,332.193453835,1,0,redfin,16.25,database,11050.0,920.83,410000.0,680000.0,495333.3333333333,12,increasing
Hudson,MA,01749,1,2026-03-01,675000.0,675000.0,675000.0,675000.0,599900.0,340.706319703,39,13,redfin,14.14,database,9544.5,795.38,275000.0,685000.0,530834.375,12,increasing
Swampscott,MA,01907,1,2026-03-01,672750.0,672750.0,672750.0,672750.0,649000.0,382.509079106,36,18,redfin,12.0,database,8073.0,672.75,396500.0,1065000.0,721062.5,12,decreasing
Roxbury,MA,02119,1,2026-03-01,670000.0,670000.0,670000.0,670000.0,737500.0,522.359657469,23,21,redfin,12.4,database,8308.0,692.33,517000.0,1100000.0,809916.6666666666,12,decreasing
Southborough,MA,01772,1,2026-03-01,665000.0,665000.0,665000.0,665000.0,799900.0,350.427350427,17,12,redfin,14.36,database,9549.4,795.78,550000.0,1070000.0,787916.6666666666,12,decreasing
Shrewsbury,MA,01545,1,2026-03-01,657000.0,657000.0,657000.0,657000.0,650000.0,312.835249042,73,45,redfin,11.5,database,7555.5,629.62,290000.0,785000.0,567837.5,12,increasing
Grafton,MA,01560,1,2026-03-01,652025.0,652025.0,652025.0,652025.0,654900.0,341.91137913,4,3,redfin,13.69,database,8926.22,743.85,442000.0,760000.0,603462.2916666666,12,stable
Mattapan,MA,02126,1,2026-03-01,650000.0,650000.0,650000.0,650000.0,849900.0,378.787878788,23,19,redfin,12.4,database,8060.0,671.67,430000.0,1200000.0,692106.2916666666,12,increasing
Pepperell,MA,01463,1,2026-03-01,649900.0,649900.0,649900.0,649900.0,625000.0,274.106175515,33,3,redfin,13.78,database,8955.62,746.3,350000.0,649900.0,497450.2083333333,12,increasing
Groveland,MA,01834,1,2026-03-01,640000.0,640000.0,640000.0,640000.0,657395.0,356.698121599,22,7,redfin,12.98,database,8307.2,692.27,450000.0,925000.0,645875.0,12,decreasing
Hudson,NH,03051,1,2026-03-01,640000.0,640000.0,640000.0,640000.0,620000.0,300.218340611,41,17,redfin,17.11,database,10950.4,912.53,370000.0,719500.0,559161.0833333334,12,stable
Litchfield,NH,03052,1,2026-03-01,640000.0,640000.0,640000.0,640000.0,582500.0,336.775931747,37,11,redfin,14.2,database,9088.0,757.33,491000.0,760000.0,601500.0,12,stable
Medford,MA,02155,1,2026-03-01,640000.0,640000.0,640000.0,640000.0,619000.0,522.546419098,37,29,redfin,8.63,database,5523.2,460.27,640000.0,1075000.0,869583.0,12,decreasing
Dorchester,MA,02125,1,2026-03-01,635000.0,635000.0,635000.0,635000.0,739000.0,441.689436828,38,42,redfin,12.4,database,7874.0,656.17,559000.0,1300500.0,782500.0,12,increasing
Atkinson,NH,03811,1,2026-03-01,630935.0,630935.0,630935.0,630935.0,650000.0,434.528236915,19,10,redfin,12.82,database,8088.59,674.05,538500.0,649933.0,612922.375,12,stable
Harvard,MA,01451,1,2026-03-01,630000.0,630000.0,630000.0,630000.0,,333.892109334,2,1,redfin,15.87,database,9998.1,833.18,497905.0,923200.0,715155.125,12,decreasing
Weymouth,MA,02188,1,2026-03-01,627000.0,627000.0,627000.0,627000.0,619950.0,338.664207219,2,2,redfin,10.12,database,6345.24,528.77,188500.0,660150.0,521020.8333333333,12,increasing
Pelham,NH,03076,1,2026-03-01,625000.0,625000.0,625000.0,625000.0,654950.0,315.464895636,47,13,redfin,19.09,database,11931.25,994.27,570000.0,785000.0,677847.1666666666,12,decreasing
Boston,MA,02128,1,2026-03-01,610000.0,610000.0,610000.0,610000.0,699900.0,676.700150915,2,4,redfin,12.4,database,7564.0,630.33,490000.0,1032500.0,735302.0833333334,12,decreasing
Abington,MA,02351,1,2026-03-01,610000.0,610000.0,610000.0,610000.0,599900.0,343.330702447,29,10,redfin,12.81,database,7814.1,651.18,248500.0,897500.0,567291.6666666666,12,increasing
Beverly,MA,01915,1,2026-03-01,607497.5,607497.5,607497.5,607497.5,514497.5,419.086023903,8,4,redfin,10.81,database,6567.05,547.25,376750.0,815500.0,627845.625,12,increasing
Weymouth,MA,02191,1,2026-03-01,601776.5,601776.5,601776.5,601776.5,534900.0,471.281565328,28,7,redfin,10.12,database,6089.98,507.5,405000.0,772500.0,593621.0833333334,12,decreasing
Salem,MA,01970,1,2026-03-01,599000.0,599000.0,599000.0,599000.0,642450.0,409.946236559,113,39,redfin,10.78,database,6457.22,538.1,524900.0,975000.0,666062.5,12,decreasing
Berlin,MA,01503,1,2026-03-01,597000.0,597000.0,597000.0,597000.0,599900.0,321.231886133,2,0,redfin,14.06,database,8393.82,699.48,575000.0,967500.0,742416.6666666666,12,decreasing
Northbridge,MA,01534,1,2026-03-01,594950.0,594950.0,594950.0,594950.0,562450.0,252.440506014,2,0,redfin,11.63,database,6919.27,576.61,545000.0,659900.0,607045.8333333334,12,increasing
Shirley,MA,01464,1,2026-03-01,594000.0,594000.0,594000.0,594000.0,432450.0,180.327868852,1,1,redfin,12.39,database,7359.66,613.3,375000.0,650000.0,532529.1666666666,12,decreasing
Peabody,MA,01960,1,2026-03-01,590000.0,590000.0,590000.0,590000.0,575000.0,318.99586597,12,2,redfin,9.47,database,5587.3,465.61,417000.0,855000.0,624704.1666666666,12,decreasing
Randolph,MA,02368,1,2026-03-01,590000.0,590000.0,590000.0,590000.0,587450.0,357.598978289,47,17,redfin,11.58,database,6832.2,569.35,275000.0,880000.0,523541.6666666667,12,increasing
Maynard,MA,01754,1,2026-03-01,585000.0,585000.0,585000.0,585000.0,519900.0,387.966351174,34,15,redfin,16.62,database,9722.7,810.22,455000.0,705000.0,569829.1666666666,12,decreasing
Nashua,NH,03062,1,2026-03-01,582500.0,582500.0,582500.0,582500.0,522000.0,297.741700278,80,23,redfin,16.83,database,9803.47,816.96,430000.0,675000.0,574485.4166666666,12,increasing
Nashua,NH,03060,1,2026-03-01,573766.5,573766.5,573766.5,573766.5,564950.0,254.471513864,12,3,redfin,16.83,database,9656.49,804.71,262533.0,582000.0,457911.0416666667,12,increasing
Chelmsford,MA,01824,1,2026-03-01,565000.0,565000.0,565000.0,565000.0,,129.616884607,1,0,redfin,13.27,database,7497.55,624.8,389900.0,703000.0,555575.0,12,decreasing
Boylston,MA,01505,1,2026-03-01,560000.0,560000.0,560000.0,560000.0,550000.0,299.306243806,13,2,redfin,13.58,database,7604.8,633.73,357500.0,820000.0,556725.0,12,decreasing
Sterling,MA,01564,1,2026-03-01,560000.0,560000.0,560000.0,560000.0,539900.0,306.895327575,16,8,redfin,12.55,database,7028.0,585.67,395500.0,560000.0,526083.3333333334,12,stable
Braintree,MA,02184,1,2026-03-01,557000.0,557000.0,557000.0,557000.0,559000.0,415.562670674,4,1,redfin,10.06,database,5603.42,466.95,467500.0,932500.0,657145.8333333334,12,increasing
Milford,MA,01757,1,2026-03-01,554950.0,554950.0,554950.0,554950.0,549000.0,291.264913984,82,30,redfin,12.69,database,7042.32,586.86,316500.0,715000.0,533829.1666666666,12,decreasing
Dracut,MA,01826,1,2026-03-01,554950.0,554950.0,554950.0,554950.0,499000.0,320.186557893,96,32,redfin,9.67,database,5366.37,447.2,326500.0,670000.0,513875.0,12,increasing
Lancaster,MA,01523,1,2026-03-01,550000.0,550000.0,550000.0,550000.0,564000.0,284.178187404,15,7,redfin,16.9,database,9295.0,774.58,416000.0,718500.0,582708.3333333334,12,stable
Townsend,MA,01474,1,2026-03-01,550000.0,550000.0,550000.0,550000.0,639900.0,289.402173913,7,1,redfin,13.75,database,7562.5,630.21,350000.0,576500.0,485583.3333333333,12,stable
Canton,MA,02021,1,2026-03-01,549000.0,549000.0,549000.0,549000.0,658995.0,484.662576687,21,23,redfin,9.75,database,5352.75,446.06,549000.0,975000.0,727456.25,12,decreasing
Medway,MA,02053,1,2026-03-01,545000.0,545000.0,545000.0,545000.0,557000.0,310.718358039,3,4,redfin,14.0,database,7630.0,635.83,538750.0,734500.0,649183.5833333334,12,decreasing
Boylston,MA,01583,1,2026-03-01,542450.0,542450.0,542450.0,542450.0,489900.0,300.719246032,16,2,redfin,13.58,database,7366.47,613.87,477500.0,615000.0,535833.3333333334,12,decreasing
Tewksbury,MA,01876,1,2026-03-01,538500.0,538500.0,538500.0,538500.0,519450.0,365.065479633,20,3,redfin,12.56,database,6763.56,563.63,409000.0,714175.0,581997.9166666666,12,decreasing
Dorchester,MA,02122,1,2026-03-01,530000.0,530000.0,530000.0,530000.0,584000.0,513.215859031,19,18,redfin,12.4,database,6572.0,547.67,520000.0,1200000.0,907604.1666666666,12,decreasing
Lunenburg,MA,01462,1,2026-03-01,529800.0,529800.0,529800.0,529800.0,504950.0,284.387695879,37,12,redfin,14.39,database,7623.82,635.32,490000.0,640000.0,551516.6666666666,12,stable
Whitman,MA,02382,1,2026-03-01,528500.0,528500.0,528500.0,528500.0,529900.0,351.702508961,37,14,redfin,13.29,database,7023.76,585.31,415000.0,680000.0,555583.3333333334,12,stable
Merrimack,NH,03054,1,2026-03-01,520000.0,520000.0,520000.0,520000.0,499000.0,355.191256831,1,0,redfin,22.11,database,11497.2,958.1,350000.0,649700.0,477133.25,12,decreasing
Fayville,MA,01745,1,2026-03-01,520000.0,520000.0,520000.0,520000.0,,377.08484409,1,0,redfin,14.36,database,7467.2,622.27,420000.0,639000.0,563666.6666666666,12,stable
Roxbury,MA,02120,1,2026-03-01,519000.0,519000.0,519000.0,519000.0,599000.0,547.46835443,3,0,redfin,12.4,database,6435.6,536.3,519000.0,2220000.0,977755.0,12,decreasing
Lowell,MA,01851,1,2026-03-01,515000.0,515000.0,515000.0,515000.0,489500.0,341.997264022,15,10,redfin,11.35,database,5845.25,487.1,302500.0,730000.0,465833.3333333333,12,stable
Malden,MA,02148,1,2026-03-01,515000.0,515000.0,515000.0,515000.0,589450.0,342.148760331,3,5,redfin,11.4,database,5871.0,489.25,400000.0,967500.0,685708.3333333334,12,decreasing
Townsend,MA,01469,1,2026-03-01,513000.0,513000.0,513000.0,513000.0,449900.0,260.596454911,14,6,redfin,13.75,database,7053.75,587.81,100000.0,597500.0,429333.3333333333,12,stable
Chelsea,MA,02150,1,2026-03-01,506000.0,506000.0,506000.0,506000.0,499450.0,399.018682508,36,24,redfin,11.48,database,5808.88,484.07,409000.0,1005000.0,649125.0,12,stable
Waltham,MA,02451,1,2026-03-01,502500.0,502500.0,502500.0,502500.0,519500.0,643.58974359,6,3,redfin,10.32,database,5185.8,432.15,502500.0,1112500.0,843645.8333333334,12,decreasing
Nashua,NH,03064,1,2026-03-01,500000.0,500000.0,500000.0,500000.0,507450.0,275.090689238,39,14,redfin,16.83,database,8415.0,701.25,437000.0,625100.0,481091.6666666667,12,increasing
Holbrook,MA,02343,1,2026-03-01,499900.0,499900.0,499900.0,499900.0,,403.14516129,3,1,redfin,12.11,database,6053.79,504.48,353000.0,540000.0,482758.3333333333,12,decreasing
Westminster,MA,01473,1,2026-03-01,495000.0,495000.0,495000.0,495000.0,475000.0,319.852941176,29,13,redfin,11.73,database,5806.35,483.86,225000.0,668000.0,517270.8333333333,12,decreasing
Plaistow,NH,03865,1,2026-03-01,490000.0,490000.0,490000.0,490000.0,467000.0,306.869369369,43,15,redfin,14.44,database,7075.6,589.63,360000.0,667500.0,507899.9583333333,12,decreasing
Lawrence,MA,01840,1,2026-03-01,489000.0,489000.0,489000.0,489000.0,464500.0,314.25917141,2,8,redfin,8.64,database,4224.96,352.08,320000.0,505000.0,399000.0,12,increasing
Brockton,MA,02302,1,2026-03-01,488500.0,488500.0,488500.0,488500.0,479900.0,327.013319283,64,32,redfin,11.63,database,5681.26,473.44,310000.0,925000.0,568579.1666666666,12,stable
Salem,NH,03079,1,2026-03-01,472466.5,472466.5,472466.5,472466.5,395000.0,343.233840551,14,6,redfin,18.16,database,8579.99,715.0,472466.5,1100000.0,697261.0416666666,12,decreasing
Newton,MA,02464,1,2026-03-01,470000.0,470000.0,470000.0,470000.0,670000.0,637.799043062,3,3,redfin,9.69,database,4554.3,379.52,434950.0,1407000.0,881454.1666666666,12,decreasing
Reading,MA,01867,1,2026-03-01,470000.0,470000.0,470000.0,470000.0,624450.0,491.228070175,11,6,redfin,10.96,database,5151.2,429.27,470000.0,915000.0,741537.5,12,decreasing
Dorchester,MA,02121,1,2026-03-01,465000.0,465000.0,465000.0,465000.0,409999.0,442.366670289,4,3,redfin,12.4,database,5766.0,480.5,465000.0,1025000.0,720833.3333333334,12,decreasing
Acton,MA,01718,1,2026-03-01,450000.0,450000.0,450000.0,450000.0,544450.0,256.172839506,5,1,redfin,16.23,database,7303.5,608.62,417500.0,555000.0,471583.3333333333,12,stable
Northborough,MA,01532,1,2026-03-01,450000.0,450000.0,450000.0,450000.0,440000.0,331.460674157,9,3,redfin,14.82,database,6669.0,555.75,386500.0,1095000.0,725379.5833333334,12,decreasing
Andover,MA,01810,1,2026-03-01,449500.0,449500.0,449500.0,449500.0,335950.0,443.08818139,10,6,redfin,12.31,database,5533.34,461.11,449500.0,1309950.0,885570.8333333334,12,decreasing
Nashua,NH,03063,1,2026-03-01,444250.0,444250.0,444250.0,444250.0,415000.0,284.792368126,46,11,redfin,16.83,database,7476.73,623.06,354500.0,609950.0,459541.6666666667,12,increasing
Chelmsford,MA,01863,1,2026-03-01,442000.0,442000.0,442000.0,442000.0,455000.0,367.183017785,13,5,redfin,13.27,database,5865.34,488.78,275000.0,650000.0,518787.5,12,decreasing
Lynn,MA,01905,1,2026-03-01,438750.0,438750.0,438750.0,438750.0,729900.0,260.895117541,2,5,redfin,10.3,database,4519.12,376.59,340000.0,1035000.0,625589.5833333334,12,decreasing
Mansfield,MA,02048,1,2026-03-01,438000.0,438000.0,438000.0,438000.0,425000.0,302.203452662,12,3,redfin,13.09,database,5733.42,477.78,355000.0,735000.0,599250.0,12,decreasing
Clinton,MA,01510,1,2026-03-01,430000.0,430000.0,430000.0,430000.0,439900.0,272.171253823,41,21,redfin,12.98,database,5581.4,465.12,335000.0,706000.0,477575.0,12,increasing
Methuen,MA,01844,1,2026-03-01,425000.0,425000.0,425000.0,425000.0,419900.0,322.185970636,15,4,redfin,10.4,database,4420.0,368.33,382500.0,776500.0,567945.8333333334,12,decreasing
Weymouth,MA,02189,1,2026-03-01,412500.0,412500.0,412500.0,412500.0,469900.0,418.301431479,2,1,redfin,10.12,database,4174.5,347.88,303000.0,930000.0,540100.0,12,decreasing
Hingham,MA,02043,1,2026-03-01,403750.0,403750.0,403750.0,403750.0,438999.5,482.784431138,4,1,redfin,10.47,database,4227.26,352.27,403750.0,1442500.0,948854.1666666666,12,decreasing
Quincy,MA,02170,1,2026-03-01,399000.0,399000.0,399000.0,399000.0,373900.0,559.640522876,5,0,redfin,11.78,database,4700.22,391.68,399000.0,931500.0,700458.3333333334,12,decreasing
Norwood,MA,02062,1,2026-03-01,396000.0,396000.0,396000.0,396000.0,382499.5,393.440781329,6,2,redfin,9.82,database,3888.72,324.06,396000.0,875000.0,636666.6666666666,12,decreasing
Lynn,MA,01901,1,2026-03-01,375000.0,375000.0,375000.0,375000.0,385000.0,395.92760181,3,4,redfin,10.3,database,3862.5,321.88,312000.0,390000.0,366583.3333333333,12,increasing
Lawrence,MA,01841,1,2026-03-01,354000.0,354000.0,354000.0,354000.0,315000.0,376.118456536,4,2,redfin,8.64,database,3058.56,254.88,245000.0,807500.0,528791.6666666666,12,decreasing
Ipswich,MA,01938,1,2026-03-01,350000.0,350000.0,350000.0,350000.0,499900.0,398.773006135,5,3,redfin,10.78,database,3773.0,314.42,325000.0,925000.0,724375.0,12,decreasing
Everett,MA,02149,1,2026-03-01,325000.0,325000.0,325000.0,325000.0,299000.0,466.954022989,3,6,redfin,12.62,database,4101.5,341.79,325000.0,899950.0,671704.1666666666,12,decreasing
Haverhill,MA,01830,1,2026-03-01,314000.0,314000.0,314000.0,314000.0,294000.0,362.586605081,7,4,redfin,10.61,database,3331.54,277.63,303500.0,747500.0,503078.125,12,decreasing
Easton,MA,02375,1,2026-03-01,313750.0,313750.0,313750.0,313750.0,314450.0,338.624338624,4,1,redfin,12.59,database,3950.11,329.18,312500.0,751000.0,488950.0,12,decreasing
Stoughton,MA,02072,1,2026-03-01,313000.0,313000.0,313000.0,313000.0,399000.0,369.852756455,9,3,redfin,11.81,database,3696.53,308.04,313000.0,750000.0,527666.6666666666,12,decreasing
Lowell,MA,01850,1,2026-03-01,312500.0,312500.0,312500.0,312500.0,265000.0,290.059687787,4,4,redfin,11.35,database,3546.88,295.57,312500.0,712500.0,456754.1666666667,12,decreasing
Fitchburg,MA,01420,1,2026-03-01,310000.0,310000.0,310000.0,310000.0,315000.0,259.782207457,8,7,redfin,13.29,database,4119.9,343.32,240000.0,525000.0,401208.3333333333,12,increasing
Lowell,MA,01854,1,2026-03-01,308000.0,308000.0,308000.0,308000.0,289999.0,307.112068966,17,7,redfin,11.35,database,3495.8,291.32,308000.0,701000.0,466116.6666666667,12,decreasing
Lynn,MA,01904,1,2026-03-01,295000.0,295000.0,295000.0,295000.0,389450.0,419.117647059,5,4,redfin,10.3,database,3038.5,253.21,295000.0,920000.0,607583.3333333334,12,decreasing
Framingham,MA,01702,1,2026-03-01,270000.0,270000.0,270000.0,270000.0,269900.0,357.142857143,11,9,redfin,11.83,database,3194.1,266.18,220000.0,729500.0,519500.0,12,decreasing
Lawrence,MA,01843,1,2026-03-01,250000.0,250000.0,250000.0,250000.0,239499.5,371.165509085,4,1,redfin,8.64,database,2160.0,180.0,250000.0,880000.0,496625.0,12,decreasing
Leominster,MA,01453,1,2026-03-01,245000.0,245000.0,245000.0,245000.0,214950.0,236.512524085,5,4,redfin,13.66,database,3346.7,278.89,245000.0,597500.0,413812.5,12,decreasing
Holliston,MA,01746,1,2026-03-01,235000.0,235000.0,235000.0,235000.0,229900.0,310.245310245,5,2,redfin,14.29,database,3358.15,279.85,235000.0,753100.0,583091.6666666666,12,stable
Wrentham,MA,02093,1,2026-03-01,225000.0,225000.0,225000.0,225000.0,,251.116071429,1,0,redfin,11.67,database,2625.75,218.81,225000.0,800000.0,571966.6666666666,12,decreasing
Boxborough,MA,01719,1,2026-03-01,220000.0,220000.0,220000.0,220000.0,202250.0,265.060240964,3,9,redfin,15.39,database,3385.8,282.15,220000.0,894000.0,611083.3333333334,12,decreasing
Ayer,MA,01432,1,2026-03-01,194400.0,194400.0,194400.0,194400.0,195000.0,345.90747331,1,0,redfin,11.59,database,2253.1,187.76,194400.0,750000.0,468837.5,12,decreasing
