Town,State,Zip,Total_Runs,Last_Run_Date,Min_Price,Max_Price,Average_Price,Latest_Median_Sale,Latest_Median_List,Latest_PPSF,Latest_Homes_Sold,Latest_Inventory,Data_Source,Tax_Rate_Per_1000,Tax_Data_Source,Estimated_Annual_Tax,Estimated_Monthly_Tax,Min_Monthly_Price,Max_Monthly_Price,Avg_Monthly_Price,Months_Of_Data,Price_Trend
Carlisle,MA,01741,1,2026-03-13,1210000.0,1210000.0,1210000.0,1210000.0,1249000.0,385,14,2,redfin,12.82,database,15512.2,1292.68,1038000,1605000,1364250,12,increasing
Brighton,MA,02135,1,2026-03-13,1200000.0,1200000.0,1200000.0,1200000.0,1530000.0,442,9,10,redfin,12.4,database,14880.0,1240.0,509000,1300000,875083,12,increasing
Jamaica Plain,MA,02130,1,2026-03-13,1200000.0,1200000.0,1200000.0,1200000.0,1024500.0,702,11,3,redfin,12.4,database,14880.0,1240.0,672500,1725000,1182791,12,decreasing
Boston,MA,02116,1,2026-03-13,1200000.0,1200000.0,1200000.0,1200000.0,1297000.0,1260,65,45,redfin,12.4,database,14880.0,1240.0,1158000,3650000,1918824,12,decreasing
Dorchester,MA,02124,1,2026-03-13,1192500.0,1192500.0,1192500.0,1192500.0,1172000.0,317,16,23,redfin,12.4,database,14787.0,1232.25,575000,1192500,764291,12,increasing
Manchester-by-the-Sea,MA,01944,1,2026-03-13,1160000.0,1160000.0,1160000.0,1160000.0,979000.0,568,17,6,redfin,8.7,database,10092.0,841.0,699000,1536500,1037666,12,decreasing
Essex,MA,01929,1,2026-03-13,1155000.0,1155000.0,1155000.0,1155000.0,1819500.0,588,1,1,redfin,13.04,database,15061.2,1255.1,650000,1189500,921208,12,increasing
Needham,MA,02492,1,2026-03-13,1135000.0,1135000.0,1135000.0,1135000.0,2050000.0,547,3,1,redfin,10.83,database,12292.05,1024.34,499450,1602000,1160787,12,decreasing
Brookline,MA,02446,1,2026-03-13,1125000.0,1125000.0,1125000.0,1125000.0,1647000.0,800,61,35,redfin,10.24,database,11520.0,960.0,935000,3106250,1976062,12,increasing
Sherborn,MA,01770,1,2026-03-13,1125000.0,1125000.0,1125000.0,1125000.0,995000.0,429,15,3,redfin,15.66,database,17617.5,1468.12,769750,1400000,1113416,12,increasing
Hopkinton,MA,01748,1,2026-03-13,1124500.0,1124500.0,1124500.0,1124500.0,1209000.0,448,2,3,redfin,14.1,database,15855.45,1321.29,782500,1124500,1009520,12,stable
Marblehead,MA,01945,1,2026-03-13,1100000.0,1100000.0,1100000.0,1100000.0,972500.0,514,37,12,redfin,8.56,database,9416.0,784.67,500000,1150000,831041,12,increasing
Bedford,MA,01730,1,2026-03-13,1030000.0,1030000.0,1030000.0,1030000.0,1025000.0,466,21,8,redfin,12.49,database,12864.7,1072.06,632500,1057500,921500,12,stable
Charlestown,MA,02129,1,2026-03-13,1020000.0,1020000.0,1020000.0,1020000.0,1009995.0,856,47,20,redfin,12.4,database,12648.0,1054.0,776250,1600000,1181250,12,increasing
Upton,MA,01568,1,2026-03-13,1004500.0,1004500.0,1004500.0,1004500.0,,305,2,1,redfin,13.08,database,13138.86,1094.9,464950,1004500,772641,12,increasing
Boston,MA,02109,1,2026-03-13,995000.0,995000.0,995000.0,995000.0,850000.0,956,10,10,redfin,12.4,database,12338.0,1028.17,745000,3262500,1270312,12,decreasing
Auburndale,MA,02466,1,2026-03-13,987500.0,987500.0,987500.0,987500.0,839900.0,511,4,4,redfin,9.69,database,9568.88,797.41,835750,1630000,1308770,12,decreasing
Lynnfield,MA,01940,1,2026-03-13,984000.0,984000.0,984000.0,984000.0,959499.5,426,36,11,redfin,11.46,database,11276.64,939.72,460000,1350000,960958,12,decreasing
